WTP,TestDate,RawWaterTotalViolation,wqc_raw_total_min,wqc_raw_total_avg,wqc_raw_total_max
Sungai Sireh,27/5/2022,Ammonia (NH4),2.47,3.08,3.61
Sungai Sireh,27/5/2022,Manganese (Mn),0.51,0.64,0.75
Bernam River Headworks (Old),27/5/2022,pH,5.73,5.83,5.95
Bernam River Headworks (Old),27/5/2022,Color,13,17.67,24
Bernam River Headworks (Old),27/5/2022,Turbidity,115,165.25,228
Bernam River Headworks (Old),27/5/2022,Ferum/Iron (Fe),0.94,1.4,1.82
Bernam River Headworks (Old),27/5/2022,Ammonia (NH4),0.1,0.11,0.13
Bernam River Headworks (Old),27/5/2022,Manganese (Mn),0.25,0.34,0.43
Cheras Batu 11,27/5/2022,pH,6.56,6.75,6.82
Cheras Batu 11,27/5/2022,Color,159,262.13,322
Cheras Batu 11,27/5/2022,Turbidity,145,218,319
Cheras Batu 11,27/5/2022,Ferum/Iron (Fe),0.15,0.19,0.24
Cheras Batu 11,27/5/2022,Ammonia (NH4),0.28,0.35,0.43
Cheras Batu 11,27/5/2022,Manganese (Mn),0.08,0.11,0.17
Bukit Tampoi,27/5/2022,pH,0,0,0
Bukit Tampoi,27/5/2022,Color,0,0,0
Bukit Tampoi,27/5/2022,Turbidity,0,0,0
Bukit Tampoi,27/5/2022,Ferum/Iron (Fe),0,0,0
Bukit Tampoi,27/5/2022,Ammonia (NH4),0,0,0
Bukit Tampoi,27/5/2022,Manganese (Mn),0,0,0
Sungai Langat,27/5/2022,pH,6.44,6.61,6.82
Sungai Langat,27/5/2022,Color,12,37.17,116
Bernam River Headworks (Old),28/5/2022,Turbidity,82.1,94.36,113
Bernam River Headworks (Old),28/5/2022,Ferum/Iron (Fe),0.84,1,1.1
Bernam River Headworks (Old),28/5/2022,Ammonia (NH4),0.1,0.12,0.14
Bernam River Headworks (Old),28/5/2022,Manganese (Mn),0.17,0.18,0.19
Sungai Batu,28/5/2022,pH,6.8,6.86,6.93
Sungai Batu,28/5/2022,Color,4,8.5,13
Sungai Batu,28/5/2022,Turbidity,2,2.52,3.04
Sungai Batu,28/5/2022,Ferum/Iron (Fe),0.1,0.11,0.14
Sungai Batu,28/5/2022,Ammonia (NH4),0.1,0.1,0.1
Sungai Batu,28/5/2022,Manganese (Mn),0.01,0.02,0.02
Sungai Tengi,28/5/2022,pH,6,6.05,6.1
Sungai Tengi,28/5/2022,Color,71,88.26,117
Sungai Tengi,28/5/2022,Turbidity,12.2,13.44,15.9
Sungai Tengi,28/5/2022,Ferum/Iron (Fe),0.88,0.89,0.89
Sungai Tengi,28/5/2022,Ammonia (NH4),0.12,0.12,0.12
Sungai Tengi,28/5/2022,Manganese (Mn),0.03,0.05,0.06
Sungai Pangsoon,28/5/2022,pH,7.84,8.11,8.46
Sungai Pangsoon,28/5/2022,Color,0,0,0
Sungai Pangsoon,28/5/2022,Turbidity,1.57,2.62,3.83
Sungai Pangsoon,28/5/2022,Ferum/Iron (Fe),0,0,0
Sungai Pangsoon,28/5/2022,Ammonia (NH4),0,0,0
Sungai Pangsoon,28/5/2022,Manganese (Mn),0,0,0
Sungai Sireh,28/5/2022,pH,5.44,5.55,5.65
Sungai Sireh,28/5/2022,Color,812,985.68,1145
Sungai Sireh,28/5/2022,Turbidity,115,153,200
Sungai Sireh,28/5/2022,Ferum/Iron (Fe),2,2.34,2.85
Sungai Sireh,28/5/2022,Ammonia (NH4),1.35,1.7,2.11
Sungai Sireh,28/5/2022,Manganese (Mn),0.26,0.33,0.41
Wangsa Maju,28/5/2022,pH,6.27,6.3,6.33
Wangsa Maju,28/5/2022,Color,34,46.46,61
Wangsa Maju,28/5/2022,Turbidity,5.77,6.22,6.86
Wangsa Maju,28/5/2022,Ferum/Iron (Fe),0.25,0.29,0.35
Wangsa Maju,28/5/2022,Ammonia (NH4),0.2,0.2,0.2
Wangsa Maju,28/5/2022,Manganese (Mn),0.04,0.04,0.04
Kuala Kubu Bharu,29/5/2022,pH,6.58,6.97,7.36
Kuala Kubu Bharu,29/5/2022,Color,10,12.92,18
Kuala Kubu Bharu,29/5/2022,Turbidity,2.21,2.77,3.24
Kuala Kubu Bharu,29/5/2022,Ferum/Iron (Fe),0.03,0.06,0.08
Kuala Kubu Bharu,29/5/2022,Ammonia (NH4),0.04,0.04,0.04
Kuala Kubu Bharu,29/5/2022,Manganese (Mn),0,0,0
Sungai Labu,29/5/2022,pH,6.5,6.58,6.62
Sungai Labu,29/5/2022,Color,3,5,6
Bernam River Headworks (Old),26/5/2022,pH,5.59,5.71,5.77
Bernam River Headworks (Old),26/5/2022,Color,10,16.58,30
Bernam River Headworks (Old),26/5/2022,Turbidity,238,405.88,747
Bernam River Headworks (Old),26/5/2022,Ferum/Iron (Fe),1.33,2,2.49
Bernam River Headworks (Old),26/5/2022,Ammonia (NH4),0.33,0.48,0.75
Bernam River Headworks (Old),26/5/2022,Manganese (Mn),0.55,0.78,1.08
Wangsa Maju,26/5/2022,Ammonia (NH4),0.33,0.33,0.33
Wangsa Maju,26/5/2022,Manganese (Mn),0.04,0.04,0.04
Kepong,26/5/2022,pH,6.54,6.66,6.72
Kepong,26/5/2022,Color,36,53.79,80
Kepong,26/5/2022,Turbidity,2.67,3.71,5.07
Kepong,26/5/2022,Ferum/Iron (Fe),0.05,0.05,0.05
Kepong,26/5/2022,Ammonia (NH4),0.16,0.16,0.16
Kepong,26/5/2022,Manganese (Mn),0,0,0
Sungai Selangor Fasa 1,27/5/2022,pH,6.29,6.35,6.41
Sungai Selangor Fasa 1,27/5/2022,Color,344,436.17,595
Sungai Selangor Fasa 1,27/5/2022,Turbidity,42,52.66,67.6
Sungai Selangor Fasa 1,27/5/2022,Ferum/Iron (Fe),1.16,1.19,1.21
Sungai Selangor Fasa 1,27/5/2022,Ammonia (NH4),0.04,0.06,0.08
Sungai Selangor Fasa 1,27/5/2022,Manganese (Mn),0.12,0.15,0.17
Sungai Semenyih,27/5/2022,pH,6.57,6.62,6.67
Sungai Semenyih,27/5/2022,Color,4,8.75,13
Sungai Semenyih,27/5/2022,Turbidity,80.6,107.06,161
Sungai Semenyih,27/5/2022,Ferum/Iron (Fe),0.92,1.02,1.09
Sungai Semenyih,27/5/2022,Ammonia (NH4),0.04,0.07,0.12
Sungai Semenyih,27/5/2022,Manganese (Mn),0.01,0.02,0.02
Labohan Dagang,27/5/2022,pH,7.06,7.11,7.16
Labohan Dagang,27/5/2022,Color,3,4.67,6
Labohan Dagang,27/5/2022,Turbidity,1.71,2.14,2.43
Labohan Dagang,27/5/2022,Ferum/Iron (Fe),0.03,0.03,0.04
Labohan Dagang,27/5/2022,Ammonia (NH4),0.06,0.07,0.07
Labohan Dagang,27/5/2022,Manganese (Mn),0.02,0.02,0.02
Bernam River Headworks (New),27/5/2022,pH,5.71,5.8,5.89
Bernam River Headworks (New),27/5/2022,Color,8,16.46,30
Bernam River Headworks (New),27/5/2022,Turbidity,126,174.29,234
Bernam River Headworks (New),27/5/2022,Ferum/Iron (Fe),1.36,1.7,1.89
Bernam River Headworks (New),27/5/2022,Ammonia (NH4),0.11,0.18,0.25
Bernam River Headworks (New),27/5/2022,Manganese (Mn),0.3,0.38,0.51
Ampang Intake,27/5/2022,pH,6.44,6.47,6.55
Ampang Intake,27/5/2022,Color,120,158.54,295
Ampang Intake,27/5/2022,Turbidity,24.33,32.04,59.38
Ampang Intake,27/5/2022,Ferum/Iron (Fe),0.24,0.24,0.24
Ampang Intake,27/5/2022,Ammonia (NH4),0.22,0.22,0.22
Ampang Intake,27/5/2022,Manganese (Mn),0,0,0
Sungai Dusun,27/5/2022,pH,5.79,5.92,6.18
Sungai Dusun,27/5/2022,Color,0,0,0
Sungai Dusun,27/5/2022,Turbidity,7.9,10.33,13.3
Sungai Dusun,27/5/2022,Ferum/Iron (Fe),0.93,1.03,1.08
Sungai Dusun,27/5/2022,Ammonia (NH4),0,0,0
Sungai Dusun,27/5/2022,Manganese (Mn),0.06,0.06,0.07
Semenyih 2 ,27/5/2022,pH,7.09,7.28,7.48
Semenyih 2 ,27/5/2022,Color,0,1.58,5
Semenyih 2 ,27/5/2022,Turbidity,3.8,5.21,5.9
Semenyih 2 ,27/5/2022,Ferum/Iron (Fe),0.06,0.07,0.07
Semenyih 2 ,27/5/2022,Ammonia (NH4),0,0.02,0.09
Semenyih 2 ,27/5/2022,Manganese (Mn),0.04,0.04,0.04
Kuala Kubu Bharu,27/5/2022,pH,6.49,6.89,7.32
Kuala Kubu Bharu,27/5/2022,Color,16,20.67,26
Kuala Kubu Bharu,27/5/2022,Turbidity,2.82,4.04,4.99
Kuala Kubu Bharu,27/5/2022,Ferum/Iron (Fe),0.02,0.06,0.11
Kuala Kubu Bharu,27/5/2022,Ammonia (NH4),0.1,0.1,0.1
Kuala Kubu Bharu,27/5/2022,Manganese (Mn),0,0.01,0.03
Sungai Gombak,27/5/2022,pH,6.63,7.21,7.92
Sungai Gombak,27/5/2022,Color,48,57.08,66
Sungai Gombak,27/5/2022,Turbidity,7.66,11,12.6
Sungai Gombak,27/5/2022,Ferum/Iron (Fe),0.18,0.2,0.22
Sungai Gombak,27/5/2022,Ammonia (NH4),0.09,0.09,0.09
Sungai Gombak,27/5/2022,Manganese (Mn),0.01,0.02,0.03
Sungai Batu,27/5/2022,pH,6.61,6.75,6.95
Sungai Batu,27/5/2022,Color,6,8.58,13
Sungai Batu,27/5/2022,Turbidity,1.77,1.93,2.09
Sungai Batu,27/5/2022,Ferum/Iron (Fe),0.09,0.12,0.16
Sungai Batu,27/5/2022,Ammonia (NH4),0.12,0.12,0.12
Sungai Batu,27/5/2022,Manganese (Mn),0.01,0.02,0.02
North Hummock,27/5/2022,pH,5.44,5.54,5.62
North Hummock,27/5/2022,Color,31,31,31
North Hummock,27/5/2022,Turbidity,3.25,4.2,5.1
North Hummock,27/5/2022,Ferum/Iron (Fe),0.37,0.42,0.48
North Hummock,27/5/2022,Ammonia (NH4),0.09,0.09,0.09
North Hummock,27/5/2022,Manganese (Mn),0.03,0.03,0.03
Salak Tinggi,27/5/2022,pH,6.2,6.31,6.54
Salak Tinggi,27/5/2022,Color,16,17.5,18
