,wtp,pH_avg,Date,Turbidity_avg,Color_avg,Iron_avg,Ammonia_avg,Manganese_avg,Kibbled Aluminium Sulphate,Flopam FA 920 PWG,Soda Ash (Pre),Soda Ash (Post),Liquid Chlorine,Sodium Silico Fluoride,Liquid Aluminium Sulphate,Hydrated Lime (Pre),Hydrated Lime (Post),Soda Ash,Hydrated Lime,Liquid Polyaluminium Chloride,Liquid Chlorine (Pre),Liquid Chlorine (Intermediate),Liquid Chlorine (Post),Sodium Aluminosilicate,Sodium Fluoride,Superfloc C 591 PWG,Aluminium Chlorohydrate,Flopam AH 912 PWG,Hydrated Lime (Intermediate),Hydrated Lime (Powder) (Pre),Hydrated Lime (Powder) (Post),Hydrated Lime (Powder),Flopam FO 4190 PWG,Flopam FO 4290 PWG,Polyelectrolyte AN 910 PWG,Microsand,Activated Carbon,Flopam FL 4520 PWG,Modified Liquid Alum,Potassium Permanganate,Polymer Tianfloc C3080,Sodium Hypochlorite,Liquid Polyaluminium Chloride (mg/L),Raw Water Polyelectrolyte 4290 PWG / 4190 PWG / AN910 (mg/L),Hydrated Lime (Post) (mg/L),Liquid Chlorine (Post) (mg/L),Sodium Silico Fluoride (mg/L),Liquid Chlorine (Pre) (mg/L),Hydrated Lime (Pre) (mg/L),Month,Quarter,Water Source,Lembangan,Hydrated_Lime_T
92,Sungai Serai,6.41,2021-04-03,1.29,0.96,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.52,,,,,,,,,,,,,,0.0,,,2.2,,,,,,,,4,2,River,Sg Langat,0.0
93,Sungai Serai,6.3,2021-04-04,1.43,1.63,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.49,,,,,,,,,,,,,,0.0,,,2.11,,,,,,,,4,2,River,Sg Langat,0.0
94,Sungai Serai,6.22,2021-04-05,4.08,3.04,0.01,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,,,,0.0,0.51,,,,,,,,,,,,,,0.0,,,2.15,,,,,,,,4,2,River,Sg Langat,0.0
95,Sungai Serai,6.34,2021-04-06,1.53,1.67,0.04,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,2.18,,,,,,,,4,2,River,Sg Langat,0.0
96,Sungai Serai,6.33,2021-04-07,1.68,2.21,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,2.17,,,,,,,,4,2,River,Sg Langat,0.0
97,Sungai Serai,6.3,2021-04-08,1.43,1.79,0.01,0.01,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,2.16,,,,,,,,4,2,River,Sg Langat,0.0
98,Sungai Serai,6.26,2021-04-09,1.8,2.92,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,2.16,,,,,,,,4,2,River,Sg Langat,0.0
99,Sungai Serai,6.26,2021-04-10,1.43,1.63,0.01,0.0,0.03,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,2.07,,,,,,,,4,2,River,Sg Langat,0.0
100,Sungai Serai,6.25,2021-04-11,1.31,1.46,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.52,,,,,,,,,,,,,,0.0,,,2.12,,,,,,,,4,2,River,Sg Langat,0.0
101,Sungai Serai,6.27,2021-04-12,1.35,0.83,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.53,,,,,,,,,,,,,,0.0,,,2.24,,,,,,,,4,2,River,Sg Langat,0.0
102,Sungai Serai,6.23,2021-04-13,1.25,1.17,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.54,,,,,,,,,,,,,,0.0,,,2.19,,,,,,,,4,2,River,Sg Langat,0.0
103,Sungai Serai,6.19,2021-04-14,1.64,1.25,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.53,,,,,,,,,,,,,,0.0,,,2.16,,,,,,,,4,2,River,Sg Langat,0.0
104,Sungai Serai,6.23,2021-04-15,2.23,2.82,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.51,,,,,,,,,,,,,,0.0,,,2.12,,,,,,,,4,2,River,Sg Langat,0.0
105,Sungai Serai,6.12,2021-04-16,2.49,2.5,0.01,0.0,0.02,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,2.16,,,,,,,,4,2,River,Sg Langat,0.0
106,Sungai Serai,6.25,2021-04-17,2.53,2.25,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,2.1,,,,,,,,4,2,River,Sg Langat,0.0
107,Sungai Serai,6.24,2021-04-18,2.3,1.67,0.0,0.0,0.01,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,2.19,,,,,,,,4,2,River,Sg Langat,0.0
108,Sungai Serai,6.2,2021-04-19,2.14,1.13,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.52,,,,,,,,,,,,,,0.0,,,2.08,,,,,,,,4,2,River,Sg Langat,0.0
109,Sungai Serai,6.17,2021-04-20,2.29,1.79,0.0,0.0,0.01,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.51,,,,,,,,,,,,,,0.0,,,2.13,,,,,,,,4,2,River,Sg Langat,0.0
110,Sungai Serai,6.2,2021-04-21,1.89,1.29,0.0,0.0,0.01,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.49,,,,,,,,,,,,,,0.0,,,2.13,,,,,,,,4,2,River,Sg Langat,0.0
111,Sungai Serai,6.24,2021-04-22,1.93,0.79,0.0,0.0,0.01,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,2.11,,,,,,,,4,2,River,Sg Langat,0.0
112,Sungai Serai,6.18,2021-04-23,1.43,0.75,0.0,0.0,0.01,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.52,,,,,,,,,,,,,,0.0,,,2.13,,,,,,,,4,2,River,Sg Langat,0.0
113,Sungai Serai,6.17,2021-04-24,1.58,1.35,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.52,,,,,,,,,,,,,,0.0,,,2.07,,,,,,,,4,2,River,Sg Langat,0.0
114,Sungai Serai,6.21,2021-04-25,1.7,1.04,0.01,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.52,,,,,,,,,,,,,,0.0,,,2.01,,,,,,,,4,2,River,Sg Langat,0.0
115,Sungai Serai,6.19,2021-04-26,1.52,0.33,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.49,,,,,,,,,,,,,,0.0,,,2.11,,,,,,,,4,2,River,Sg Langat,0.0
116,Sungai Serai,6.29,2021-04-27,2.26,1.08,0.0,0.01,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.51,,,,,,,,,,,,,,0.0,,,2.12,,,,,,,,4,2,River,Sg Langat,0.0
117,Sungai Serai,6.27,2021-04-28,1.84,1.92,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.52,,,,,,,,,,,,,,0.0,,,2.15,,,,,,,,4,2,River,Sg Langat,0.0
118,Sungai Serai,6.33,2021-04-29,1.7,0.67,0.01,0.01,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,2.11,,,,,,,,4,2,River,Sg Langat,0.0
119,Sungai Serai,6.25,2021-04-30,1.56,0.08,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.52,,,,,,,,,,,,,,0.0,,,2.06,,,,,,,,4,2,River,Sg Langat,0.0
120,Salak Tinggi,6.35,2021-04-01,81.42,16.0,0.13,0.53,0.1,22.0,0.0,,,3.6,0.41,0.0,0.0,0.0,0.0,12.73,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,12.73
121,Salak Tinggi,6.44,2021-04-02,81.2,16.0,0.12,0.58,0.09,22.0,0.0,,,3.6,0.41,0.0,0.0,0.0,0.0,12.7,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,12.7
122,Salak Tinggi,6.46,2021-04-03,77.07,16.0,0.13,0.61,0.08,22.0,0.0,,,3.6,0.41,0.0,0.0,0.0,0.0,12.65,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,12.65
123,Salak Tinggi,6.44,2021-04-04,88.97,16.0,0.11,0.58,0.09,22.0,0.0,,,3.6,0.41,0.0,0.0,0.0,0.0,12.46,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,12.46
124,Salak Tinggi,6.46,2021-04-05,77.37,16.0,0.11,0.44,0.08,22.0,0.0,,,3.6,0.41,0.0,0.0,0.0,0.0,12.54,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,12.54
125,Salak Tinggi,6.45,2021-04-06,159.17,20.83,0.1,0.41,0.08,22.33,0.0,,,3.6,0.41,0.0,0.0,0.0,0.0,13.23,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,13.23
126,Salak Tinggi,6.42,2021-04-07,308.5,30.5,0.1,0.3,0.1,22.33,0.0,,,3.6,0.41,0.0,0.0,0.0,0.0,12.57,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,12.57
127,Salak Tinggi,6.32,2021-04-08,227.67,16.33,0.13,0.45,0.09,22.0,0.0,,,3.6,0.41,0.0,0.0,0.0,0.0,12.39,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,12.39
128,Salak Tinggi,6.41,2021-04-09,117.0,16.14,0.14,0.31,0.1,22.0,0.0,,,3.6,0.41,0.0,0.0,0.0,0.0,12.56,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,12.56
129,Salak Tinggi,6.41,2021-04-10,136.86,17.0,0.12,0.3,0.09,22.0,0.0,,,3.6,0.41,0.0,0.0,0.0,0.0,12.57,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,12.57
130,Salak Tinggi,6.49,2021-04-11,92.85,16.0,0.11,0.45,0.09,22.0,0.0,,,3.6,0.41,0.0,0.0,0.0,0.0,12.58,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,12.58
131,Salak Tinggi,6.56,2021-04-12,85.33,16.0,0.12,0.46,0.1,22.0,0.0,,,3.6,0.41,0.0,0.0,0.0,0.0,12.61,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,12.61
132,Salak Tinggi,6.61,2021-04-13,80.5,16.0,0.14,0.44,0.08,22.0,0.0,,,3.6,0.41,0.0,0.0,0.0,0.0,12.48,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,12.48
133,Salak Tinggi,6.51,2021-04-14,385.29,29.0,0.13,0.35,0.08,22.0,0.0,,,3.6,0.41,0.0,0.0,0.0,0.0,12.53,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,12.53
134,Salak Tinggi,6.62,2021-04-15,72.39,16.0,0.11,0.41,0.08,22.0,0.0,,,3.6,0.41,0.0,0.0,0.0,0.0,12.58,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,12.58
135,Salak Tinggi,6.65,2021-04-16,79.12,16.0,0.11,0.45,0.08,22.0,0.0,,,3.6,0.41,0.0,0.0,0.0,0.0,12.57,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,12.57
136,Salak Tinggi,6.61,2021-04-17,102.93,16.57,0.11,0.53,0.09,22.0,0.0,,,3.6,0.41,0.0,0.0,0.0,0.0,12.57,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,12.57
137,Salak Tinggi,6.63,2021-04-18,80.41,16.0,0.08,0.55,0.11,22.0,0.0,,,3.6,0.41,0.0,0.0,0.0,0.0,12.59,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,12.59
138,Salak Tinggi,6.64,2021-04-19,70.04,16.0,0.1,0.6,0.1,22.0,0.0,,,3.6,0.41,0.0,0.0,0.0,0.0,12.6,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,12.6
139,Salak Tinggi,6.54,2021-04-20,233.83,21.67,0.11,0.4,0.09,22.0,0.0,,,3.6,0.41,0.0,0.0,0.0,0.0,12.57,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,12.57
140,Salak Tinggi,6.53,2021-04-21,97.84,16.71,0.11,0.39,0.11,22.0,0.0,,,3.6,0.41,0.0,0.0,0.0,0.0,12.65,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,12.65
141,Salak Tinggi,6.53,2021-04-22,217.84,33.22,0.11,0.54,0.1,22.89,0.0,,,3.6,0.41,0.0,0.0,0.0,0.0,12.68,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,12.68
142,Salak Tinggi,6.38,2021-04-23,448.38,55.13,0.11,0.28,0.09,23.5,0.0,,,3.6,0.41,0.0,0.0,0.0,0.0,12.7,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,12.7
143,Salak Tinggi,6.47,2021-04-24,122.38,18.13,0.1,0.26,0.11,22.0,0.0,,,3.6,0.41,0.0,0.0,0.0,0.0,12.55,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,12.55
144,Salak Tinggi,6.52,2021-04-25,83.61,18.0,0.1,0.24,0.11,22.0,0.0,,,3.6,0.41,0.0,0.0,0.0,0.0,12.5,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,12.5
145,Salak Tinggi,6.58,2021-04-26,65.6,18.0,0.11,0.33,0.07,22.0,0.0,,,3.6,0.41,0.0,0.0,0.0,0.0,12.6,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,12.6
146,Salak Tinggi,6.58,2021-04-27,132.26,21.29,0.12,0.36,0.09,22.0,0.0,,,3.6,0.41,0.0,0.0,0.0,0.0,12.63,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,12.63
147,Salak Tinggi,6.32,2021-04-28,351.71,48.0,0.11,0.28,0.09,23.14,0.0,,,3.6,0.41,0.0,0.0,0.0,0.0,12.64,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,12.64
148,Salak Tinggi,6.37,2021-04-29,268.86,42.14,0.18,0.27,0.1,22.57,0.0,,,3.6,0.41,0.0,0.0,0.0,0.0,12.71,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,12.71
149,Salak Tinggi,6.35,2021-04-30,189.57,30.86,0.09,0.29,0.09,22.0,0.0,,,3.6,0.41,0.0,0.0,0.0,0.0,12.65,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,12.65
150,Bukit Tampoi New,6.77,2021-04-01,58.85,14.21,0.35,1.0,0.17,0.0,0.0,,,6.28,0.24,0.0,9.98,10.91,0.0,0.0,63.13,,,,23.89,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,20.89
151,Bukit Tampoi New,6.85,2021-04-02,30.77,15.21,0.33,1.54,0.14,0.0,0.0,,,6.28,0.24,0.0,9.62,10.58,0.0,0.0,62.69,,,,23.58,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,20.2
152,Bukit Tampoi New,6.82,2021-04-03,43.16,13.63,0.33,0.89,0.14,0.0,0.0,,,6.28,0.24,0.0,9.98,10.94,0.0,0.0,62.93,,,,24.23,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,20.92
153,Bukit Tampoi New,6.86,2021-04-04,41.23,15.17,0.38,1.46,0.2,0.0,0.0,,,8.25,0.25,0.0,11.08,12.16,0.0,0.0,65.78,,,,26.73,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,23.240000000000002
154,Bukit Tampoi New,6.83,2021-04-05,119.14,77.92,0.31,1.09,0.16,0.0,0.0,,,8.31,0.47,0.0,10.06,11.18,0.0,0.0,66.48,,,,24.66,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,21.240000000000002
155,Bukit Tampoi New,6.66,2021-04-06,88.91,31.46,0.59,0.69,0.14,0.0,0.0,,,6.11,0.23,0.0,9.38,10.38,0.0,0.0,66.99,,,,23.08,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,19.76
156,Bukit Tampoi New,6.62,2021-04-07,84.31,33.92,0.38,0.86,0.14,0.0,0.0,,,5.82,0.24,0.0,9.98,11.13,0.0,0.0,67.86,,,,24.15,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,21.11
157,Bukit Tampoi New,6.68,2021-04-08,81.45,25.22,0.44,0.59,0.12,0.0,0.0,,,6.42,0.25,0.0,9.98,11.16,0.0,0.0,66.18,,,,24.35,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,21.14
158,Bukit Tampoi New,6.69,2021-04-09,143.28,36.33,0.46,0.67,0.09,0.0,0.0,,,5.75,0.22,0.0,8.52,9.76,0.0,0.0,60.24,,,,20.74,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,18.28
159,Bukit Tampoi New,6.72,2021-04-10,107.61,29.0,0.46,0.78,0.13,0.0,0.0,,,6.69,0.26,0.0,9.98,17.18,0.0,0.0,65.22,,,,24.43,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,27.16
160,Bukit Tampoi New,6.74,2021-04-11,63.4,22.79,0.47,1.02,0.14,0.0,0.0,,,6.07,0.24,0.0,9.76,10.97,0.0,0.0,61.34,,,,23.83,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,20.73
161,Bukit Tampoi New,6.74,2021-04-12,53.39,23.13,0.42,0.83,0.11,0.0,0.0,,,7.06,0.23,0.0,9.92,11.27,0.0,0.0,61.94,,,,24.31,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,21.189999999999998
162,Bukit Tampoi New,6.75,2021-04-13,49.9,21.75,0.41,0.87,0.12,0.0,0.0,,,7.33,0.23,0.0,9.54,10.88,0.0,0.0,60.68,,,,23.46,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,20.42
163,Bukit Tampoi New,6.69,2021-04-14,104.94,31.58,0.42,0.98,0.13,0.0,0.0,,,7.33,0.23,0.0,9.55,10.88,0.0,0.0,63.19,,,,23.38,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,20.43
164,Bukit Tampoi New,6.64,2021-04-15,218.71,54.21,0.56,0.73,0.09,0.0,0.0,,,4.69,0.22,0.0,9.22,10.49,0.0,0.0,67.58,,,,22.5,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,19.71
165,Bukit Tampoi New,6.66,2021-04-16,231.88,58.46,0.53,0.81,0.15,0.0,0.0,,,5.13,0.24,0.0,9.93,11.08,0.0,0.0,72.03,,,,24.17,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,21.009999999999998
166,Bukit Tampoi New,6.68,2021-04-17,338.75,99.96,0.52,0.47,0.11,0.0,0.0,,,4.53,0.21,0.0,8.43,9.73,0.0,0.0,67.77,,,,20.67,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,18.16
167,Bukit Tampoi New,6.64,2021-04-18,265.54,39.25,0.37,0.48,0.09,0.0,0.0,,,4.63,0.23,0.0,13.58,10.77,0.0,0.0,69.93,,,,23.51,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,24.35
168,Bukit Tampoi New,6.63,2021-04-19,224.96,35.17,0.39,0.48,0.09,0.0,0.0,,,4.63,0.23,0.0,12.33,10.51,0.0,0.0,71.03,,,,23.42,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,22.84
169,Bukit Tampoi New,6.71,2021-04-20,129.69,24.75,0.3,0.58,0.07,0.0,0.0,,,4.63,0.24,0.0,9.58,10.87,0.0,0.0,65.8,,,,23.63,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,20.45
170,Bukit Tampoi New,6.69,2021-04-21,221.29,29.67,0.32,0.47,0.07,0.0,0.0,,,4.34,0.22,0.0,9.13,10.42,0.0,0.0,62.58,,,,22.39,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,19.55
171,Bukit Tampoi New,6.64,2021-04-22,365.42,60.71,0.47,0.45,0.07,0.0,0.0,,,4.34,0.23,0.0,9.16,10.26,0.0,0.0,70.69,,,,22.39,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,19.42
172,Bukit Tampoi New,6.63,2021-04-23,188.74,37.42,0.41,0.5,0.05,0.0,0.0,,,4.23,0.23,0.0,9.19,10.51,0.0,0.0,71.14,,,,22.69,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,19.7
173,Bukit Tampoi New,6.67,2021-04-24,122.68,32.92,0.31,0.61,0.08,0.0,0.0,,,4.23,0.23,0.0,9.18,10.62,0.0,0.0,64.13,,,,22.59,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,19.799999999999997
174,Bukit Tampoi New,6.69,2021-04-25,134.53,38.46,0.41,0.62,0.07,0.0,0.0,,,5.03,0.22,0.0,9.18,10.58,0.0,0.0,59.72,,,,22.41,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,19.759999999999998
175,Bukit Tampoi New,6.71,2021-04-26,80.08,23.88,0.33,0.59,0.07,0.0,0.0,,,5.0,0.23,0.0,9.62,10.94,0.0,0.0,64.76,,,,23.49,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,20.56
176,Bukit Tampoi New,6.68,2021-04-27,153.13,31.0,0.4,0.72,0.08,0.0,0.0,,,5.29,0.23,0.0,9.59,10.98,0.0,0.0,65.43,,,,23.35,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,20.57
177,Bukit Tampoi New,6.64,2021-04-28,149.08,26.79,0.31,0.48,0.07,0.0,0.0,,,4.23,0.23,0.0,9.59,11.01,0.0,0.0,65.0,,,,23.33,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,20.6
178,Bukit Tampoi New,6.62,2021-04-29,185.88,35.96,0.35,0.52,0.08,0.0,0.0,,,4.27,0.24,0.0,9.63,10.98,0.0,0.0,65.4,,,,23.35,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,20.61
179,Bukit Tampoi New,6.68,2021-04-30,159.88,33.46,0.37,0.55,0.07,0.0,0.0,,,4.33,0.25,0.0,10.35,11.63,0.0,0.0,65.5,,,,25.16,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4,2,River,Sg Langat,21.98
180,Cheras Batu 11,6.58,2021-04-01,120.79,263.88,0.17,0.55,0.18,0.0,0.0,,,3.94,0.26,0.0,0.0,0.0,0.0,8.3,0.0,,,,0.0,0.0,,,,,,,,,,,,,0.0,61.75,,,0.0,,,,,,,,4,2,River,Sg Langat,8.3
181,Cheras Batu 11,6.65,2021-04-02,132.58,246.79,0.15,0.48,0.15,0.0,0.0,,,4.36,0.25,0.0,0.0,0.0,0.0,8.72,0.0,,,,0.0,0.0,,,,,,,,,,,,,0.0,65.0,,,0.0,,,,,,,,4,2,River,Sg Langat,8.72
182,Cheras Batu 11,6.82,2021-04-03,125.13,248.0,0.14,0.45,0.1,0.0,0.0,,,3.71,0.27,0.0,0.0,0.0,0.0,8.86,0.0,,,,0.0,0.0,,,,,,,,,,,,,0.0,65.0,,,0.0,,,,,,,,4,2,River,Sg Langat,8.86
183,Cheras Batu 11,6.8,2021-04-04,117.83,235.17,0.11,0.42,0.09,0.0,0.0,,,3.68,0.26,0.0,0.0,0.0,0.0,8.63,0.0,,,,0.0,0.0,,,,,,,,,,,,,0.0,65.0,,,0.0,,,,,,,,4,2,River,Sg Langat,8.63
184,Cheras Batu 11,6.77,2021-04-05,157.04,251.71,0.15,0.47,0.1,0.0,0.0,,,3.94,0.24,0.0,0.0,0.0,0.0,7.81,0.0,,,,0.0,0.0,,,,,,,,,,,,,0.0,65.0,,,0.0,,,,,,,,4,2,River,Sg Langat,7.81
