,wtp,pH_avg,Date,Turbidity_avg,Color_avg,Iron_avg,Ammonia_avg,Manganese_avg,Kibbled Aluminium Sulphate,Flopam FA 920 PWG,Soda Ash (Pre),Soda Ash (Post),Liquid Chlorine,Sodium Silico Fluoride,Liquid Aluminium Sulphate,Hydrated Lime (Pre),Hydrated Lime (Post),Soda Ash,Hydrated Lime,Liquid Polyaluminium Chloride,Liquid Chlorine (Pre),Liquid Chlorine (Intermediate),Liquid Chlorine (Post),Sodium Aluminosilicate,Sodium Fluoride,Superfloc C 591 PWG,Aluminium Chlorohydrate,Flopam AH 912 PWG,Hydrated Lime (Intermediate),Hydrated Lime (Powder) (Pre),Hydrated Lime (Powder) (Post),Hydrated Lime (Powder),Flopam FO 4190 PWG,Flopam FO 4290 PWG,Polyelectrolyte AN 910 PWG,Microsand,Activated Carbon,Flopam FL 4520 PWG,Modified Liquid Alum,Potassium Permanganate,Polymer Tianfloc C3080,Sodium Hypochlorite,Liquid Polyaluminium Chloride (mg/L),Raw Water Polyelectrolyte 4290 PWG / 4190 PWG / AN910 (mg/L),Hydrated Lime (Post) (mg/L),Liquid Chlorine (Post) (mg/L),Sodium Silico Fluoride (mg/L),Liquid Chlorine (Pre) (mg/L),Hydrated Lime (Pre) (mg/L),Month,Quarter,Water Source,Lembangan,Soda_Ash_T,Hydrated_Lime_T
872,Sungai Dusun,5.82,2021-07-29,10.88,0.0,0.83,0.06,0.02,11.11,0.0,11.2,12.96,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.48,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Bernam,24.16,0.0
873,Sungai Dusun,5.86,2021-07-30,8.83,0.0,0.99,0.07,0.03,11.34,0.0,11.44,11.97,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.47,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Bernam,23.41,0.0
874,Sungai Dusun,5.82,2021-07-31,27.56,1.33,0.86,0.04,0.03,16.58,0.0,14.66,12.96,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.48,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Bernam,27.62,0.0
875,Sungai Sireh,5.93,2021-07-01,104.92,264.42,1.35,0.82,0.16,0.0,0.0,0.0,0.0,3.84,0.68,0.0,0.0,4.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,20.0,0.3,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Bernam,0.0,4.0
876,Sungai Sireh,5.84,2021-07-02,76.42,295.17,2.0,1.05,0.17,0.0,0.0,0.0,0.0,3.82,0.71,0.0,0.0,4.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,20.0,0.3,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Bernam,0.0,4.0
877,Sungai Sireh,5.94,2021-07-03,46.42,208.04,1.39,0.53,0.11,0.0,0.0,0.0,0.0,3.78,0.72,0.0,0.0,4.91,0.0,0.0,0.0,,,,0.0,0.0,0.0,20.0,0.3,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Bernam,0.0,4.91
878,Sungai Sireh,5.93,2021-07-04,44.0,197.54,1.18,0.64,0.09,0.0,0.0,0.0,0.0,3.82,0.71,0.0,0.0,4.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,20.0,0.3,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Bernam,0.0,4.0
879,Sungai Sireh,5.93,2021-07-05,57.42,192.38,1.3,0.39,0.09,0.0,0.0,0.0,0.0,3.23,0.65,0.0,0.0,4.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,20.0,0.3,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Bernam,0.0,4.0
880,Sungai Sireh,5.9,2021-07-06,67.71,265.08,1.52,0.76,0.11,0.0,0.0,0.0,0.0,3.8,0.7,0.0,0.0,4.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,20.0,0.3,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Bernam,0.0,4.0
881,Sungai Sireh,5.96,2021-07-07,87.73,307.59,2.12,0.9,0.16,0.0,0.0,0.0,0.0,3.76,0.7,0.0,0.0,4.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,20.0,0.3,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Bernam,0.0,4.0
882,Sungai Sireh,5.84,2021-07-08,154.17,462.25,1.96,1.41,0.26,0.0,0.0,0.0,0.0,3.56,0.72,0.0,0.0,5.67,0.0,0.0,0.0,,,,0.0,0.0,0.0,20.0,0.3,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Bernam,0.0,5.67
883,Sungai Sireh,5.81,2021-07-09,86.65,425.48,1.48,0.94,0.15,0.0,0.0,0.0,0.0,3.8,0.72,0.0,0.0,4.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,20.0,0.3,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Bernam,0.0,4.0
884,Sungai Sireh,5.92,2021-07-10,61.95,310.14,1.16,0.79,0.12,0.0,0.0,0.0,0.0,3.64,0.71,0.0,0.0,4.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,20.0,0.3,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Bernam,0.0,4.0
885,Sungai Sireh,5.85,2021-07-11,62.95,354.05,1.36,0.56,0.09,0.0,0.0,0.0,0.0,3.65,0.7,0.0,0.0,4.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,20.0,0.3,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Bernam,0.0,4.0
886,Sungai Sireh,5.71,2021-07-12,112.05,550.18,1.58,1.24,0.24,0.0,0.0,0.0,0.0,3.43,0.7,0.0,0.0,4.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,20.0,0.3,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Bernam,0.0,4.0
887,Sungai Sireh,5.78,2021-07-13,119.57,500.0,1.43,1.1,0.21,0.0,0.0,0.0,0.0,3.5,0.71,0.0,0.0,4.6,0.0,0.0,0.0,,,,0.0,0.0,0.0,20.0,0.3,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Bernam,0.0,4.6
888,Sungai Sireh,5.57,2021-07-14,107.86,480.43,1.69,0.97,0.2,0.0,0.0,0.0,0.0,3.65,0.7,0.0,0.0,4.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,20.0,0.3,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Bernam,0.0,4.0
889,Sungai Sireh,5.49,2021-07-15,63.43,348.76,1.84,0.79,0.14,0.0,0.0,0.0,0.0,3.94,0.7,0.0,0.0,4.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,20.0,0.3,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Bernam,0.0,4.0
890,Sungai Sireh,5.57,2021-07-16,44.82,285.27,1.68,0.81,0.11,0.0,0.0,0.0,0.0,3.76,0.7,0.0,0.0,4.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,27.36,0.3,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Bernam,0.0,4.0
891,Sungai Sireh,5.63,2021-07-17,41.22,254.87,1.62,0.68,0.09,0.0,0.0,0.0,0.0,4.24,0.7,0.0,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,20.64,0.3,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Bernam,0.0,5.0
892,Sungai Sireh,5.76,2021-07-18,39.68,244.27,1.56,0.62,0.34,0.0,0.0,0.0,0.0,3.54,0.7,0.0,0.0,6.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,21.64,0.3,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Bernam,0.0,6.0
893,Sungai Sireh,5.97,2021-07-19,41.41,268.55,1.57,0.73,0.09,0.0,0.0,0.0,0.0,3.61,0.71,0.0,0.0,5.27,0.0,0.0,0.0,,,,0.0,0.0,0.0,21.64,0.3,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Bernam,0.0,5.27
894,Sungai Sireh,5.93,2021-07-20,40.32,254.09,1.56,0.69,0.11,0.0,0.0,0.0,0.0,3.76,0.73,0.0,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,16.91,0.3,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Bernam,0.0,5.0
895,Sungai Sireh,6.01,2021-07-21,39.86,244.91,1.42,0.63,0.1,0.0,0.0,0.0,0.0,3.68,0.73,0.0,0.0,4.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,13.36,0.3,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Bernam,0.0,4.0
896,Sungai Sireh,5.98,2021-07-22,37.82,232.41,1.29,0.63,0.07,0.0,0.0,0.0,0.0,3.87,0.7,0.0,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,13.0,0.3,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Bernam,0.0,5.0
897,Sungai Sireh,6.08,2021-07-23,42.05,214.59,1.55,0.61,0.1,0.0,0.0,0.0,0.0,3.7,0.72,0.0,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,9.82,0.3,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Bernam,0.0,5.0
898,Sungai Sireh,6.12,2021-07-24,39.26,219.83,1.33,0.6,0.09,0.0,0.0,0.0,0.0,3.88,0.72,0.0,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,8.0,0.3,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Bernam,0.0,5.0
899,Sungai Sireh,6.2,2021-07-25,42.26,224.52,1.58,0.6,0.09,0.0,0.0,0.0,0.0,3.94,0.72,0.0,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,8.0,0.3,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Bernam,0.0,5.0
900,Sungai Sireh,6.25,2021-07-26,39.68,223.32,1.4,0.56,0.07,0.0,0.0,0.0,0.0,3.69,0.71,0.0,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,10.0,0.3,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Bernam,0.0,5.0
901,Sungai Sireh,6.22,2021-07-27,39.22,210.7,1.31,0.57,0.09,0.0,0.0,0.0,0.0,3.75,0.7,0.0,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,10.0,0.3,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Bernam,0.0,5.0
902,Sungai Sireh,6.21,2021-07-28,38.75,219.95,1.41,0.5,0.09,0.0,0.0,0.0,0.0,3.99,0.7,0.0,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,10.0,0.3,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Bernam,0.0,5.0
903,Sungai Sireh,6.31,2021-07-29,43.6,219.6,0.43,0.59,0.1,0.0,0.0,0.0,0.0,4.08,0.71,0.0,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,10.0,0.3,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Bernam,0.0,5.0
904,Sungai Sireh,6.17,2021-07-30,38.74,214.11,1.1,0.56,0.1,0.0,0.0,0.0,0.0,4.14,0.69,0.0,0.0,4.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,10.0,0.3,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Bernam,0.0,4.0
905,Sungai Sireh,6.19,2021-07-31,41.41,189.55,1.36,0.6,0.1,0.0,0.0,0.0,0.0,3.95,0.69,0.0,0.0,4.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,10.0,0.3,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Bernam,0.0,4.0
906,Bernam River Headworks (New),6.37,2021-06-01,57.55,16.42,1.64,0.16,0.16,0.0,0.05,0.0,0.0,3.91,0.26,4.6,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Bernam,0.0,5.0
907,Bernam River Headworks (New),6.51,2021-06-02,77.06,16.79,1.48,0.08,0.15,0.0,0.05,0.0,0.0,3.91,0.26,4.91,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Bernam,0.0,5.0
908,Bernam River Headworks (New),6.34,2021-06-03,199.65,16.75,1.81,0.26,0.2,0.0,0.05,0.0,0.0,3.91,0.26,6.95,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Bernam,0.0,5.0
909,Bernam River Headworks (New),6.16,2021-06-04,292.42,29.5,1.9,0.19,0.2,0.0,0.03,0.0,0.0,3.91,0.26,8.71,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Bernam,0.0,5.0
910,Bernam River Headworks (New),6.08,2021-06-05,249.71,29.38,2.1,0.37,0.2,0.0,0.03,0.0,0.0,3.91,0.27,8.53,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Bernam,0.0,5.0
911,Bernam River Headworks (New),6.18,2021-06-06,110.95,27.67,1.37,0.1,0.2,0.0,0.03,0.0,0.0,3.91,0.26,7.02,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Bernam,0.0,5.0
912,Bernam River Headworks (New),6.27,2021-06-07,70.59,14.25,1.62,0.15,0.17,0.0,0.03,0.0,0.0,3.91,0.26,4.62,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Bernam,0.0,5.0
913,Bernam River Headworks (New),6.41,2021-06-08,51.6,11.17,1.52,0.17,0.15,0.0,0.03,0.0,0.0,3.91,0.26,3.8,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Bernam,0.0,5.0
914,Bernam River Headworks (New),6.51,2021-06-09,43.75,6.88,1.15,0.06,0.12,0.0,0.03,0.0,0.0,3.91,0.26,3.37,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Bernam,0.0,5.0
915,Bernam River Headworks (New),6.55,2021-06-10,94.37,16.63,1.37,0.05,0.12,0.0,0.03,0.0,0.0,3.91,0.26,3.83,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Bernam,0.0,5.0
916,Bernam River Headworks (New),6.4,2021-06-11,117.04,12.38,2.12,0.19,0.19,0.0,0.03,0.0,0.0,3.91,0.26,6.65,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Bernam,0.0,5.0
917,Bernam River Headworks (New),6.48,2021-06-12,54.66,9.46,1.37,0.07,0.16,0.0,0.03,0.0,0.0,3.91,0.26,3.9,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Bernam,0.0,5.0
918,Bernam River Headworks (New),6.55,2021-06-13,65.13,11.17,1.29,0.15,0.13,0.0,0.03,0.0,0.0,3.91,0.26,4.34,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Bernam,0.0,5.0
919,Bernam River Headworks (New),6.59,2021-06-14,63.97,12.92,1.43,0.06,0.15,0.0,0.03,0.0,0.0,3.91,0.26,3.59,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Bernam,0.0,5.0
920,Bernam River Headworks (New),6.57,2021-06-15,154.55,16.5,1.73,0.15,0.2,0.0,0.03,0.0,0.0,3.91,0.26,5.88,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Bernam,0.0,5.0
921,Bernam River Headworks (New),6.36,2021-06-16,191.72,24.17,2.28,0.28,0.2,0.0,0.03,0.0,0.0,3.91,0.26,6.93,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Bernam,0.0,5.0
922,Bernam River Headworks (New),6.59,2021-06-17,114.33,17.17,1.77,0.15,0.17,0.0,0.03,0.0,0.0,3.91,0.26,6.02,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Bernam,0.0,5.0
923,Bernam River Headworks (New),6.51,2021-06-18,153.12,17.75,2.1,0.21,0.2,0.0,0.03,0.0,0.0,3.91,0.26,7.58,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Bernam,0.0,5.0
924,Bernam River Headworks (New),6.5,2021-06-19,58.39,13.92,1.47,0.09,0.16,0.0,0.03,0.0,0.0,3.91,0.26,4.84,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Bernam,0.0,5.0
925,Bernam River Headworks (New),6.61,2021-06-20,47.83,11.88,1.39,0.07,0.12,0.0,0.03,0.0,0.0,3.91,0.26,3.92,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Bernam,0.0,5.0
926,Bernam River Headworks (New),6.72,2021-06-21,106.81,17.54,1.34,0.14,0.17,0.0,0.03,0.0,0.0,3.91,0.24,3.82,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Bernam,0.0,5.0
927,Bernam River Headworks (New),6.68,2021-06-22,54.31,10.08,1.49,0.07,0.15,0.0,0.03,0.0,0.0,3.91,0.22,3.59,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Bernam,0.0,5.0
928,Bernam River Headworks (New),6.7,2021-06-23,55.46,13.55,1.31,0.06,0.14,0.0,0.03,0.0,0.0,3.91,0.2,3.41,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Bernam,0.0,5.0
929,Bernam River Headworks (New),6.77,2021-06-24,40.29,17.04,1.42,0.04,0.13,0.0,0.03,0.0,0.0,3.91,0.2,3.15,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Bernam,0.0,5.0
930,Bernam River Headworks (New),6.78,2021-06-25,39.87,11.25,1.19,0.06,0.1,0.0,0.03,0.0,0.0,3.91,0.2,3.17,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Bernam,0.0,5.0
931,Bernam River Headworks (New),6.8,2021-06-26,36.41,5.92,1.25,0.05,0.1,0.0,0.03,0.0,0.0,3.91,0.2,3.1,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Bernam,0.0,5.0
932,Bernam River Headworks (New),6.79,2021-06-27,36.62,8.75,0.86,0.03,0.09,0.0,0.03,0.0,0.0,3.91,0.19,3.17,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Bernam,0.0,5.0
933,Bernam River Headworks (New),6.81,2021-06-28,73.03,12.88,1.53,0.09,0.17,0.0,0.03,0.0,0.0,3.91,0.19,3.87,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Bernam,0.0,5.0
934,Bernam River Headworks (New),6.77,2021-06-29,68.24,13.25,1.24,0.08,0.15,0.0,0.03,0.0,0.0,3.91,0.2,4.02,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Bernam,0.0,5.0
935,Bernam River Headworks (New),6.65,2021-06-30,196.58,10.13,2.22,0.19,0.2,0.0,0.03,0.0,0.0,3.91,0.2,7.18,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Bernam,0.0,5.0
936,Bernam River Headworks (Old),6.27,2021-06-01,57.53,14.42,1.29,0.03,0.11,0.0,0.02,0.0,0.0,3.92,0.4,27.23,4.22,7.24,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Bernam,0.0,11.46
