WTP,TestDate,RawWaterTotalViolation,wqc_raw_total_min,wqc_raw_total_avg,wqc_raw_total_max
Langat 2,25/3/21,Ferum/Iron (Fe),0,0,0
Langat 2,25/3/21,Manganese (Mn),0,0,0
Langat 2,26/3/21,Turbidity,0,0,0
Langat 2,26/3/21,Color,0,0,0
Langat 2,26/3/21,pH,0,0,0
Langat 2,26/3/21,Ammonia (NH4),0,0,0
Langat 2,26/3/21,Ferum/Iron (Fe),0,0,0
Langat 2,26/3/21,Manganese (Mn),0,0,0
Langat 2,27/3/21,Turbidity,0,0,0
Langat 2,27/3/21,Color,0,0,0
Langat 2,27/3/21,pH,0,0,0
Langat 2,27/3/21,Ammonia (NH4),0,0,0
Langat 2,27/3/21,Ferum/Iron (Fe),0,0,0
Langat 2,27/3/21,Manganese (Mn),0,0,0
Langat 2,28/3/21,Turbidity,0,0,0
Langat 2,28/3/21,Color,0,0,0
Langat 2,28/3/21,pH,0,0,0
Langat 2,28/3/21,Ammonia (NH4),0,0,0
Langat 2,28/3/21,Ferum/Iron (Fe),0,0,0
Langat 2,28/3/21,Manganese (Mn),0,0,0
Langat 2,29/3/21,Turbidity,0,0,0
Langat 2,29/3/21,Color,0,0,0
Langat 2,29/3/21,pH,0,0,0
Langat 2,29/3/21,Ammonia (NH4),0,0,0
Langat 2,29/3/21,Ferum/Iron (Fe),0,0,0
Langat 2,29/3/21,Manganese (Mn),0,0,0
Langat 2,30/3/21,Turbidity,0,0,0
Langat 2,30/3/21,Color,0,0,0
Langat 2,30/3/21,pH,0,0,0
Langat 2,30/3/21,Ammonia (NH4),0,0,0
Langat 2,30/3/21,Ferum/Iron (Fe),0,0,0
Langat 2,30/3/21,Manganese (Mn),0,0,0
Langat 2,31/3/21,Turbidity,0,0,0
